           rhoc              M             Mb              R              C             kl            lam
   7.855952e-03   1.611435e+00   1.841170e+00   4.820028e+00     3.3432e-01   7.272036e-03   1.160775e+00
   7.873828e-03   1.610411e+00   1.839431e+00   4.811776e+00     3.3468e-01   7.300947e-03   1.159128e+00
   7.891703e-03   1.609388e+00   1.837618e+00   4.810775e+00     3.3454e-01   7.276366e-03   1.157694e+00
   7.909579e-03   1.608368e+00   1.835833e+00   4.810164e+00     3.3437e-01   7.249008e-03   1.156271e+00
   7.927455e-03   1.607349e+00   1.834139e+00   4.802479e+00     3.3469e-01   7.274209e-03   1.154703e+00
   7.945331e-03   1.606333e+00   1.832329e+00   4.801234e+00     3.3457e-01   7.252124e-03   1.153348e+00
   7.963206e-03   1.605318e+00   1.830540e+00   4.800441e+00     3.3441e-01   7.226973e-03   1.152033e+00
   7.981082e-03   1.604306e+00   1.828784e+00   4.800043e+00     3.3423e-01   7.198959e-03   1.150715e+00
   7.998958e-03   1.603295e+00   1.827082e+00   4.791936e+00     3.3458e-01   7.228184e-03   1.149278e+00
   8.016834e-03   1.602287e+00   1.825291e+00   4.790896e+00     3.3444e-01   7.205609e-03   1.148052e+00
   8.034709e-03   1.601281e+00   1.823526e+00   4.790252e+00     3.3428e-01   7.180265e-03   1.146842e+00
   8.052585e-03   1.600276e+00   1.821797e+00   4.790006e+00     3.3409e-01   7.152037e-03   1.145628e+00
   8.070461e-03   1.599274e+00   1.820086e+00   4.781527e+00     3.3447e-01   7.184900e-03   1.144321e+00
   8.088337e-03   1.598274e+00   1.818316e+00   4.780649e+00     3.3432e-01   7.162081e-03   1.143210e+00
   8.106212e-03   1.597276e+00   1.816575e+00   4.780145e+00     3.3415e-01   7.136598e-03   1.142102e+00
   8.124088e-03   1.596280e+00   1.814924e+00   4.772435e+00     3.3448e-01   7.164189e-03   1.140854e+00
   8.141964e-03   1.595286e+00   1.813154e+00   4.771242e+00     3.3435e-01   7.144302e-03   1.139810e+00
   8.159840e-03   1.594295e+00   1.811404e+00   4.770467e+00     3.3420e-01   7.121625e-03   1.138804e+00
   8.177715e-03   1.593305e+00   1.809685e+00   4.770069e+00     3.3402e-01   7.096227e-03   1.137796e+00
   8.195591e-03   1.592318e+00   1.808040e+00   4.762155e+00     3.3437e-01   7.126099e-03   1.136656e+00
   8.213467e-03   1.591333e+00   1.806289e+00   4.761090e+00     3.3424e-01   7.106207e-03   1.135725e+00
   8.231343e-03   1.590350e+00   1.804558e+00   4.760400e+00     3.3408e-01   7.083763e-03   1.134818e+00
   8.249218e-03   1.589369e+00   1.802858e+00   4.760042e+00     3.3390e-01   7.058931e-03   1.133907e+00
   8.267094e-03   1.588391e+00   1.801222e+00   4.751989e+00     3.3426e-01   7.090572e-03   1.132872e+00
