           rhoc              M             Mb              R              C             kl            lam
   1.974830e-03   2.419535e+00   2.952953e+00   7.960659e+00     3.0394e-01   2.466366e-02   6.339448e+00
   1.992705e-03   2.424356e+00   2.960632e+00   7.950034e+00     3.0495e-01   2.412973e-02   6.099915e+00
   2.010581e-03   2.428875e+00   2.967946e+00   7.931284e+00     3.0624e-01   2.373266e-02   5.874182e+00
   2.028457e-03   2.433101e+00   2.974718e+00   7.920233e+00     3.0720e-01   2.323512e-02   5.661642e+00
   2.046333e-03   2.437047e+00   2.981107e+00   7.901985e+00     3.0841e-01   2.285552e-02   5.460863e+00
   2.064208e-03   2.440722e+00   2.986994e+00   7.890529e+00     3.0932e-01   2.239183e-02   5.271538e+00
   2.082084e-03   2.444136e+00   2.992511e+00   7.880002e+00     3.1017e-01   2.192905e-02   5.092525e+00
   2.099960e-03   2.447299e+00   2.997717e+00   7.860901e+00     3.1133e-01   2.159728e-02   4.923056e+00
   2.117836e-03   2.450219e+00   3.002412e+00   7.850054e+00     3.1213e-01   2.116468e-02   4.762765e+00
   2.135711e-03   2.452906e+00   3.006848e+00   7.831325e+00     3.1322e-01   2.084903e-02   4.610700e+00
   2.153587e-03   2.455367e+00   3.010849e+00   7.820185e+00     3.1398e-01   2.044446e-02   4.466703e+00
   2.171463e-03   2.457612e+00   3.014580e+00   7.801742e+00     3.1501e-01   2.014516e-02   4.329826e+00
   2.189339e-03   2.459649e+00   3.017867e+00   7.790353e+00     3.1573e-01   1.976636e-02   4.200064e+00
   2.207214e-03   2.461484e+00   3.020999e+00   7.772159e+00     3.1671e-01   1.948295e-02   4.076496e+00
   2.225090e-03   2.463125e+00   3.023641e+00   7.760578e+00     3.1739e-01   1.912769e-02   3.959218e+00
   2.242966e-03   2.464580e+00   3.026099e+00   7.742645e+00     3.1831e-01   1.885917e-02   3.847367e+00
   2.260842e-03   2.465855e+00   3.028165e+00   7.730808e+00     3.1896e-01   1.852675e-02   3.741065e+00
   2.278717e-03   2.466956e+00   3.029984e+00   7.720032e+00     3.1955e-01   1.819165e-02   3.639729e+00
   2.296593e-03   2.467891e+00   3.031552e+00   7.701126e+00     3.2046e-01   1.796036e-02   3.542948e+00
   2.314469e-03   2.468666e+00   3.032808e+00   7.690121e+00     3.2102e-01   1.764629e-02   3.450773e+00
   2.332345e-03   2.469286e+00   3.033920e+00   7.671524e+00     3.2188e-01   1.742659e-02   3.362580e+00
   2.350220e-03   2.469757e+00   3.034636e+00   7.660283e+00     3.2241e-01   1.713240e-02   3.278536e+00
   2.368096e-03   2.470085e+00   3.035286e+00   7.642077e+00     3.2322e-01   1.692275e-02   3.197994e+00
   2.385972e-03   2.470274e+00   3.035553e+00   7.630525e+00     3.2374e-01   1.664807e-02   3.121178e+00
   2.421723e-03   2.470261e+00   3.035522e+00   7.600905e+00     3.2500e-01   1.619094e-02   2.977099e+00
   2.439599e-03   2.470067e+00   3.035191e+00   7.590074e+00     3.2543e-01   1.593125e-02   2.909679e+00
   2.457475e-03   2.469755e+00   3.034677e+00   7.571468e+00     3.2619e-01   1.575899e-02   2.844910e+00
   2.475351e-03   2.469329e+00   3.033907e+00   7.560292e+00     3.2662e-01   1.551690e-02   2.782991e+00
   2.493226e-03   2.468794e+00   3.033095e+00   7.542201e+00     3.2733e-01   1.535096e-02   2.723396e+00
   2.511102e-03   2.468153e+00   3.031927e+00   7.530705e+00     3.2775e-01   1.512517e-02   2.666410e+00
   2.528978e-03   2.467411e+00   3.030626e+00   7.520036e+00     3.2811e-01   1.489759e-02   2.611661e+00
   2.546854e-03   2.466571e+00   3.029303e+00   7.501356e+00     3.2882e-01   1.475436e-02   2.558935e+00
   2.564729e-03   2.465638e+00   3.027625e+00   7.490287e+00     3.2918e-01   1.454286e-02   2.508440e+00
   2.582605e-03   2.464615e+00   3.025961e+00   7.472456e+00     3.2983e-01   1.440141e-02   2.459716e+00
   2.600481e-03   2.463506e+00   3.024018e+00   7.460875e+00     3.3019e-01   1.420605e-02   2.413030e+00
   2.618357e-03   2.462313e+00   3.021936e+00   7.450122e+00     3.3051e-01   1.400854e-02   2.368109e+00
