           rhoc              M             Mb              R              C             kl            lam
   1.581563e-03   1.601415e+00   1.816996e+00   7.960861e+00     2.0116e-01   6.446969e-02   1.304802e+02
   1.599439e-03   1.616983e+00   1.837374e+00   7.951134e+00     2.0337e-01   6.326559e-02   1.212534e+02
   1.617315e-03   1.632169e+00   1.857320e+00   7.941144e+00     2.0553e-01   6.208811e-02   1.128515e+02
   1.635190e-03   1.646975e+00   1.876841e+00   7.931290e+00     2.0766e-01   6.092234e-02   1.051888e+02
   1.670942e-03   1.675466e+00   1.914601e+00   7.911128e+00     2.1179e-01   5.866191e-02   9.178650e+01
   1.688818e-03   1.689159e+00   1.932846e+00   7.901050e+00     2.1379e-01   5.755953e-02   8.592060e+01
   1.706693e-03   1.702490e+00   1.950667e+00   7.890786e+00     2.1576e-01   5.648318e-02   8.053903e+01
   1.724569e-03   1.715464e+00   1.968071e+00   7.880595e+00     2.1768e-01   5.542381e-02   7.559489e+01
   1.742445e-03   1.728085e+00   1.985059e+00   7.870372e+00     2.1957e-01   5.438545e-02   7.104646e+01
   1.760321e-03   1.740359e+00   2.001636e+00   7.860218e+00     2.2141e-01   5.336491e-02   6.685649e+01
   1.778196e-03   1.752291e+00   2.017805e+00   7.850037e+00     2.2322e-01   5.236569e-02   6.299170e+01
   1.796072e-03   1.763886e+00   2.033613e+00   7.833247e+00     2.2518e-01   5.160392e-02   5.942213e+01
   1.813948e-03   1.775150e+00   2.048974e+00   7.822490e+00     2.2693e-01   5.066073e-02   5.612156e+01
   1.831824e-03   1.786089e+00   2.063937e+00   7.811733e+00     2.2864e-01   4.973758e-02   5.306576e+01
   1.849699e-03   1.796709e+00   2.078509e+00   7.801119e+00     2.3031e-01   4.882990e-02   5.023319e+01
   1.867575e-03   1.807014e+00   2.092693e+00   7.790631e+00     2.3195e-01   4.793845e-02   4.760449e+01
   1.885451e-03   1.817012e+00   2.106498e+00   7.780277e+00     2.3354e-01   4.706306e-02   4.516222e+01
   1.903327e-03   1.826707e+00   2.119928e+00   7.770044e+00     2.3510e-01   4.620418e-02   4.289063e+01
   1.921202e-03   1.836107e+00   2.133033e+00   7.752640e+00     2.3684e-01   4.557547e-02   4.077539e+01
   1.939078e-03   1.845216e+00   2.145719e+00   7.741669e+00     2.3835e-01   4.477441e-02   3.880387e+01
   1.956954e-03   1.854042e+00   2.158046e+00   7.730924e+00     2.3982e-01   4.398580e-02   3.696410e+01
   1.974830e-03   1.862591e+00   2.170023e+00   7.720443e+00     2.4125e-01   4.320861e-02   3.524541e+01
   1.992705e-03   1.870869e+00   2.181655e+00   7.710071e+00     2.4265e-01   4.244712e-02   3.363813e+01
   2.010581e-03   1.878883e+00   2.192999e+00   7.692757e+00     2.4424e-01   4.189251e-02   3.213337e+01
   2.046333e-03   1.894145e+00   2.214578e+00   7.670884e+00     2.4693e-01   4.048441e-02   2.940072e+01
   2.064208e-03   1.901404e+00   2.224887e+00   7.660356e+00     2.4821e-01   3.979538e-02   2.815879e+01
   2.082084e-03   1.908425e+00   2.234885e+00   7.650038e+00     2.4947e-01   3.911794e-02   2.699154e+01
   2.099960e-03   1.915211e+00   2.244629e+00   7.632552e+00     2.5093e-01   3.863807e-02   2.589342e+01
   2.117836e-03   1.921771e+00   2.254012e+00   7.621583e+00     2.5215e-01   3.800726e-02   2.485956e+01
   2.135711e-03   1.928108e+00   2.263098e+00   7.610702e+00     2.5334e-01   3.738984e-02   2.388522e+01
   2.153587e-03   1.934229e+00   2.271900e+00   7.600193e+00     2.5450e-01   3.677871e-02   2.296617e+01
   2.171463e-03   1.940140e+00   2.280481e+00   7.583068e+00     2.5585e-01   3.634072e-02   2.209847e+01
   2.189339e-03   1.945845e+00   2.288723e+00   7.572033e+00     2.5698e-01   3.576980e-02   2.127879e+01
   2.207214e-03   1.951350e+00   2.296691e+00   7.561082e+00     2.5808e-01   3.521106e-02   2.050369e+01
   2.225090e-03   1.956660e+00   2.304397e+00   7.550466e+00     2.5914e-01   3.465851e-02   1.977019e+01
   2.242966e-03   1.961780e+00   2.311848e+00   7.540077e+00     2.6018e-01   3.411458e-02   1.907551e+01
   2.278717e-03   1.971470e+00   2.326053e+00   7.511674e+00     2.6245e-01   3.323522e-02   1.779261e+01
   2.296593e-03   1.976050e+00   2.332755e+00   7.500910e+00     2.6344e-01   3.273687e-02   1.719990e+01
   2.314469e-03   1.980459e+00   2.339223e+00   7.490326e+00     2.6440e-01   3.224703e-02   1.663692e+01
   2.332345e-03   1.984702e+00   2.345467e+00   7.480044e+00     2.6533e-01   3.176295e-02   1.610179e+01
   2.350220e-03   1.988783e+00   2.351542e+00   7.462285e+00     2.6651e-01   3.144790e-02   1.559276e+01
   2.368096e-03   1.992706e+00   2.357332e+00   7.451445e+00     2.6743e-01   3.099711e-02   1.510831e+01
   2.385972e-03   1.996476e+00   2.362908e+00   7.440825e+00     2.6831e-01   3.055288e-02   1.464689e+01
   2.403848e-03   2.000098e+00   2.368275e+00   7.430288e+00     2.6918e-01   3.011793e-02   1.420712e+01
