           rhoc              M             Mb              R              C             kl            lam
   2.654108e-03   2.435833e+00   2.919661e+00   7.550225e+00     3.2262e-01   1.297276e-02   2.474589e+00
   2.671984e-03   2.434200e+00   2.916946e+00   7.531409e+00     3.2321e-01   1.284659e-02   2.428268e+00
   2.689860e-03   2.432503e+00   2.914056e+00   7.520096e+00     3.2347e-01   1.266246e-02   2.383838e+00
   2.707735e-03   2.430745e+00   2.911130e+00   7.501179e+00     3.2405e-01   1.254651e-02   2.340896e+00
   2.725611e-03   2.428929e+00   2.908028e+00   7.490048e+00     3.2429e-01   1.237104e-02   2.299663e+00
   2.743487e-03   2.427056e+00   2.904910e+00   7.471047e+00     3.2486e-01   1.226454e-02   2.259792e+00
   2.761363e-03   2.425129e+00   2.901609e+00   7.460054e+00     3.2508e-01   1.209762e-02   2.221489e+00
   2.779238e-03   2.423151e+00   2.898325e+00   7.441121e+00     3.2564e-01   1.199879e-02   2.184419e+00
   2.797114e-03   2.421123e+00   2.894831e+00   7.430090e+00     3.2585e-01   1.184133e-02   2.148800e+00
   2.814990e-03   2.419047e+00   2.891378e+00   7.411347e+00     3.2640e-01   1.174871e-02   2.114284e+00
