pc	M	R	C	k2	j3
1.783430876931905687e-10	1.565163325841361530e+00	1.165859620078741443e+01	1.982365074083886347e-01	5.690089265090536585e-02	0.000000000000000000e+00
1.867913599020784805e-10	1.581695775011688010e+00	1.162066046839790090e+01	2.009844128267612440e-01	5.545357694735745385e-02	0.000000000000000000e+00
1.956398343517064725e-10	1.597826197408744431e+00	1.158205573333992078e+01	2.037108317542404567e-01	5.402530717194180959e-02	0.000000000000000000e+00
2.049074689815846066e-10	1.613537078587492957e+00	1.154277639967484070e+01	2.064138821761333786e-01	5.261741699952629525e-02	0.000000000000000000e+00
2.146141197858401440e-10	1.628812952179877982e+00	1.150281763232192311e+01	2.090919027326876845e-01	5.123105630771502411e-02	0.000000000000000000e+00
2.247805833548729991e-10	1.643640527788242878e+00	1.146217539119959383e+01	2.117434703656614070e-01	4.986720206198901051e-02	0.000000000000000000e+00
2.354286414322420067e-10	1.658008197439533982e+00	1.142084804905134554e+01	2.143673084379162652e-01	4.852672466953869557e-02	0.000000000000000000e+00
2.465811075822603842e-10	1.671905991234901023e+00	1.137883663569905046e+01	2.169622753194900278e-01	4.721038380189983980e-02	0.000000000000000000e+00
2.582618760682674929e-10	1.685325533328947856e+00	1.133614492823205744e+01	2.195273556304817575e-01	4.591884356858697003e-02	0.000000000000000000e+00
2.704959730463131364e-10	1.698259989229939704e+00	1.129277947092183254e+01	2.220616516363278503e-01	4.465266847698361879e-02	0.000000000000000000e+00
2.833096101839318258e-10	1.710704008752748084e+00	1.124874954206381794e+01	2.245643751355358986e-01	4.341234257164119231e-02	0.000000000000000000e+00
2.967302408188872501e-10	1.722653809052075768e+00	1.120406641178814588e+01	2.270348722580003697e-01	4.219824440118759984e-02	0.000000000000000000e+00
3.107866187782014063e-10	1.734106923824736191e+00	1.115874278165916955e+01	2.294726021540389460e-01	4.101065076344326266e-02	0.000000000000000000e+00
3.255088599835056406e-10	1.745061570404761397e+00	1.111279358742352485e+01	2.318770368838687368e-01	3.984980369915581272e-02	0.000000000000000000e+00
3.409285069746807543e-10	1.755516541524577478e+00	1.106623568986110939e+01	2.342476514665794152e-01	3.871585525920907128e-02	0.000000000000000000e+00
3.570785964900469852e-10	1.765471174775036234e+00	1.101908755082330948e+01	2.365839249244865716e-01	3.760892684246845696e-02	0.000000000000000000e+00
3.739937302478801677e-10	1.774925336908668383e+00	1.097136898736807886e+01	2.388853421682391454e-01	3.652908591492606827e-02	0.000000000000000000e+00
3.917101490809260641e-10	1.783879431580177144e+00	1.092310086576131667e+01	2.411514008309010859e-01	3.547633250046439146e-02	0.000000000000000000e+00
4.102658105827190344e-10	1.792334422631757462e+00	1.087430465168361948e+01	2.433816240808118203e-01	3.445061166955505627e-02	0.000000000000000000e+00
4.297004704320835313e-10	1.800291749899436411e+00	1.082500251356483290e+01	2.455755472029080566e-01	3.345182050767060017e-02	0.000000000000000000e+00
4.500557675700488183e-10	1.807753304678034967e+00	1.077521725240102235e+01	2.477327159162242831e-01	3.247980863641680704e-02	0.000000000000000000e+00
4.713753134116729086e-10	1.814721425548118550e+00	1.072497218134009245e+01	2.498526887645034222e-01	3.153438583915360582e-02	0.000000000000000000e+00
4.937047852839003559e-10	1.821198894101166976e+00	1.067429102891092896e+01	2.519350392029352514e-01	3.061531416956700738e-02	0.000000000000000000e+00
5.170920242896755486e-10	1.827188878266923000e+00	1.062319830204682169e+01	2.539793396353089983e-01	2.972233913234181846e-02	0.000000000000000000e+00
5.415871378079465267e-10	1.832694867451565290e+00	1.057171972333063970e+01	2.559851416808143765e-01	2.885517584093914498e-02	0.000000000000000000e+00
5.672426068491988835e-10	1.837720736410022093e+00	1.051988155748794895e+01	2.579520007346960409e-01	2.801351292844004442e-02	0.000000000000000000e+00
5.941133984965039838e-10	1.842270749483118975e+00	1.046771043705267523e+01	2.598794812808606358e-01	2.719702300898444933e-02	0.000000000000000000e+00
6.222570836730231313e-10	1.846349559799146389e+00	1.041523328270234217e+01	2.617671595163231224e-01	2.640547107725157300e-02	0.000000000000000000e+00
6.517339604882420571e-10	1.849962213214058515e+00	1.036247723830052259e+01	2.636146264897849534e-01	2.563820758235545172e-02	0.000000000000000000e+00
6.826071834272379248e-10	1.853114142966568956e+00	1.030946961927999972e+01	2.654214897758181424e-01	2.489484200461469787e-02	0.000000000000000000e+00
7.149428986597561750e-10	1.855811170784642972e+00	1.025623786649790858e+01	2.671873760813059939e-01	2.417520867419209463e-02	0.000000000000000000e+00
7.488103857590030225e-10	1.858059506945136219e+00	1.020280950764164274e+01	2.689119336670380278e-01	2.347873949211021216e-02	0.000000000000000000e+00
7.842822061337681836e-10	1.859865743701490493e+00	1.014921212222538394e+01	2.705948338574521439e-01	2.280498395560411409e-02	0.000000000000000000e+00
8.214343584919422200e-10	1.861236850513848129e+00	1.009547331256218961e+01	2.722357727654759474e-01	2.215347679697142469e-02	0.000000000000000000e+00
8.603464416684491388e-10	1.862180167250728324e+00	1.004162067577346917e+01	2.738344728005098205e-01	2.152374303675020500e-02	0.000000000000000000e+00
9.011018251665036851e-10	1.862703395396886563e+00	9.987681778188790105e+00	2.753906839135764617e-01	2.091530756574766156e-02	0.000000000000000000e+00
